378;Elezioni legislative spagnole del 1989;Le elezioni legislative spagnole del 1989 si sono svolte il 29 ottobre. Esse hanno visto la vittoria del Partito Socialista Operaio Spagnolo di Felipe González, che è stato confermato Primo ministro.;1980;1989
379;Elezioni europee del 2004 (Italia);Le elezioni europee del 2004 in Italia si sono tenute il 12 e il 13 giugno. L'alta frammentazione del panorama politico italiano rende difficile identificare una tendenza complessiva, ma il risultato fu generalmente visto come una sconfitta per il Presid;2000;2004
380;Elezioni parlamentari maltesi del 2003;Le elezioni parlamentari maltesi del 2003 si sono tenute il 12 aprile. Esse hanno visto la vittoria del Partito Nazionalista.;2000;2003
381;Elezioni europee del 1984 (Francia);Le elezioni europee del 1984 in Francia si sono tenute il 17 giugno.;1980;1984
382;Elezioni parlamentari greche del 2009;Le elezioni parlamentari greche del 2009 si sono tenute il 4 ottobre. Esse hanno visto la vittoria del Movimento Socialista Panellenico di George Papandreou, che è divenuto Primo Ministro.;2000;2009
383;Elezioni legislative olandesi del 1989;Le elezioni legislative olandesi del 1989 si sono tenute il 6 settembre. Esse hanno visto la vittoria dell'Appello Cristiano Democratico di Ruud Lubbers, che è stato confermato Primo Ministro.;1980;1989
384;Elezioni parlamentari croate del 1990;Le elezioni parlamentari nella Repubblica Socialista di Croazia del 1990 sono state le prime libere elezioni nel paese,dopo la fine del regime comunista. Queste elezioni decretarono la vittoria dell'Unione Democratica Croata (HDZ), di ispirazione naziona;1990;1990
385;Elezioni federali tedesche del 1994;Le elezioni federali tedesche del 1994 si tennero il 16 ottobre.;1990;1994
386;Elezione del Presidente della Repubblica Italiana del 2006;Il Presidente della Repubblica uscente è Carlo Azeglio Ciampi, il cui mandato sarebbe terminato il 18 maggio 2006. Il 10 maggio risulta eletto al 4º scrutinio Giorgio Napolitano, primo ex-PCI ad assumere questa carica.;2000;2006
387;Elezioni legislative francesi del 1973;Le elezioni legislative francesi del 1973 si svolsero il 4 marzo (primo turno) e l'11 marzo (secondo turno).;1970;1973
388;Elezioni legislative francesi del 1978;Le elezioni legislative francesi del 1978 si sono tenute il 12 marzo (primo turno) e il 19 marzo (secondo turno). Esse hanno visto la vittoria del Raggruppamento per la Repubblica, nell'ambito della coalizione di centro-destra Maggioranza Presidenziale.;1970;1978
389;Elezioni presidenziali statunitensi del 1960;Le elezioni presidenziali statunitensi del 1960 si svolsero l'8 novembre 1960. La sfida oppose il vicepresidente repubblicano uscente Richard Milhous Nixon e il senatore democratico John Fitzgerald Kennedy. Fu il primo anno in cui presero parte alle elez;1960;1960
390;Elezioni europee del 1979;Le Elezioni europee del 1979 si tennero tra il 7 e il 10 giugno. Furono le prime elezioni parlamentari dei nove stati membri della Comunità Europea per eleggere i membri dell'Europarlamento e le prime elezioni internazionali della storia.;1970;1979
391;Elezioni legislative spagnole del 2004;Le elezioni legislative spagnole del 2004 si sono tenute il 14 marzo. Esse hanno visto la vittoria del Partito Socialista Operaio Spagnolo di José Luis Rodríguez Zapatero, che è divenuto Primo ministro.;2000;2004
392;Sojuz TMA-22;Sojuz TMA-22 sarà un volo astronautico verso la Stazione Spaziale Internazionale (ISS) e parte del programma Sojuz.;2010;2011
393;Expedition 5;L'Expedition 5 è stato il quinto equipaggio della Stazione Spaziale Internazionale.;2000;2002
394;Sojuz TMA-5;La Sojuz TMA-5 è stata una missione diretta verso la Stazione Spaziale Internazionale.;2000;2004
395;Sojuz TMA-10;La Sojuz TMA-10 è una missione con equipaggio partita il 7 aprile 2007 e diretta verso la Stazione Spaziale Internazionale dove è arrivata il 9 aprile con l’equipaggio Expedition 15. La navetta è rientrata il 21 ottobre 2007.;2000;2007
396;Elezioni politiche italiane del 1953;Le elezioni politiche del 1953 si tennero il 7 giugno. Il Senato, che ancora aveva una legislatura della durata di sei anni, fu sciolto anticipatamente. Con queste elezioni entrò in vigore una nuova legge elettorale, che prevedeva un sistema proporzional;1950;1953
397;Expedition 11;L'Expedition 11 è stato l'undicesimo equipaggio della Stazione Spaziale Internazionale.;2000;2005
398;Apollo 11;La missione Apollo 11 fu la prima a portare un essere umano sulla superficie della Luna. Fu anche la quinta missione con equipaggio del programma Apollo.;1960;1969
399;Sojuz TMA-17;Sojuz TMA-17 è una missione del programma Sojuz diretta verso la Stazione Spaziale Internazionale. È stata lanciata il 20 dicembre 2009 e ha trasportato tre membri della Expedition 22 verso la stazione. TMA-17 è stato il 104º volo di una navetta Sojuz La;2000;2009
400;Expedition 2;L'Expedition 2 è stato il secondo equipaggio della Stazione Spaziale Internazionale.;2000;2001
401;Apollo 17;Apollo 17 fu l'undicesima e ultima missione con equipaggio umano del programma spaziale americano Apollo da parte della NASA. Il vettore Saturn V decollò da Cape Canaveral il 7 dicembre 1972 alle 05:33:00 UTC con a bordo il Comandante Eugene Cernan, il p;1970;1972
402;Expedition 7;L'Expedition 7 è stato il settimo equipaggio della Stazione Spaziale Internazionale.;2000;2003
403;Expedition 4;L'Expedition 4 è stato il quarto equipaggio della Stazione Spaziale Internazionale.;2000;2001
404;Voskhod 2;Voskhod 2 fu una missione spaziale sovietica con equipaggio. Per la prima volta nella storia dell'esplorazione umana dello spazio un cosmonauta lasciò la sua capsula spaziale per eseguire una passeggiata spaziale rimanendo sospeso liberamente nel vuoto.;1960;1965
405;Sojuz TMA-15;La Sojuz TMA-15 è una missione spaziale con equipaggio umano diretta verso la Stazione Spaziale Internazionale partita il 27 maggio 2009 dal cosmodromo di Baikonur con a bordo tre membri dell'Expedition 20. Il 29 maggio si è agganciata alla stazione spaz;2000;2009
406;Vostok 5;Vostok 5 fu una missione spaziale con equipaggio svoltasi nel corso del programma sovietico di esplorazione spaziale Vostok. Assieme con la missione Vostok 6 venne svolto il secondo volo di coppia nella storia del volo umano nello spazio. In aggiunta, il;1960;1963
407;Sojuz TMA-21;Sojuz TMA-21 è un volo astronautico verso la Stazione Spaziale Internazionale (ISS) e parte del programma Sojuz. La sua missione è di portare in orbita un equipaggio di 3 astronauti che faranno parte dell'Expedition 27 e 28, con una permanenza totale sul;2010;2011
408;Expedition 10;L'Expedition 10 è stata la decima spedizione della Stazione Spaziale Internazionale.;2000;2004
409;Apollo 7;Apollo 7 fu la prima missione con equipaggio nel programma Apollo ad essere lanciata dopo il tragico incidente dell'Apollo 1. Fu una missione orbitale di undici giorni, il primo lancio con equipaggio del veicolo di lancio Saturn IB, e la prima missione s;1960;1968
410;Elezioni federali tedesche del 1949;Le Elezioni federali nella Germania Ovest del 1949 si sono svolte il 14 agosto. Sono state le prime elezioni dopo la caduta del nazismo e le prime elezioni libere dopo quelle del 1932.;1940;1949
411;Elezioni politiche italiane del 1958;Le elezioni politiche del 1958 si tennero il 25 maggio. Il Senato, che ancora aveva una legislatura della durata di sei anni, fu sciolto anticipatamente. In queste elezioni si applicò per l'ultima volta quanto stabilito nella prima stesura della Costituz;1950;1958
412;Shenzhou 2;La Shenzhou 2 fu la seconda missione di un veicolo spaziale di tipo Shenzhou, facente parte del programma spaziale cinese. Come il primo lancio, anche questo fu sprovvisto di equipaggio. Al posto degli astronauti fu posto un coniglio, una scimmia e un ca;2000;2001
413;Expedition 1;L'Expedition 1 è stato il primo equipaggio della Stazione Spaziale Internazionale.;2000;2000
414;Expedition 8;L’Expedition 8 è stato l’ottavo equipaggio della Stazione Spaziale Internazionale.;2000;2003
415;Expedition 12;L'Expedition 12 è stato il dodicesimo equipaggio della Stazione Spaziale Internazionale.;2000;2005
416;Elezioni presidenziali statunitensi del 1944;Le elezioni presidenziali statunitensi del 1944 si svolsero il 7 novembre 1944. La sfida oppose il candidato repubblicano Thomas Edmund Dewey e il presidente democratico uscente Franklin Delano Roosevelt. Per la terza volta nella storia degli Stati Uniti;1940;1944
417;Elezioni presidenziali statunitensi del 1956;Le elezioni presidenziali statunitensi del 1956 si svolsero il 6 novembre 1956. La sfida oppose il presidente repubblicano uscente Dwight David Eisenhower e il candidato democratico Adlai Ewing Stevenson II. Eisenhower ottenne la riconferma.;1950;1956
418;Expedition 13;L'Expedition 13 è stato il tredicesimo equipaggio della Stazione Spaziale Internazionale.;2000;2006
419;Sojuz 1;Sojuz 1 fu la prima missione equipaggiata da un cosmonauta della nuova navicella spaziale sovietica Sojuz. A causa di diverse imperfezioni di carattere tecnico, la missione dovette essere interrotta in anticipo avviando un atterraggio di emergenza. Il co;1960;1967
420;Sojuz TMA-16;La Sojuz TMA-16 è una missione spaziale con equipaggio umano diretta verso la Stazione Spaziale Internazionale partita il 30 settembre 2009 dal cosmodromo di Baikonur, con a bordo due membri dell'Expedition 21 e il turista spaziale Guy Laliberté.;2000;2009
421;Elezioni legislative francesi del 1958;Le elezioni legislative francesi del 1958 si svolsero il 23 novembre (primo turno) e il 30 novembre (secondo turno). Furono le prime elezioni legislative nella Francia della Quinta Repubblica: in tale occasione tutte le forze politiche (ad eccezione del ;1950;1958
422;Sojuz TMA-11;La Sojuz TMA-11 è una missione con equipaggio diretta verso la Stazione Spaziale Internazionale che ha portato in orbita l’equipaggio Expedition 16. È rientrata il 19 aprile 2008. A causa di un malfunzionamento l'atterraggio è avvenuto ad una distanza di;2000;2007
423;Programma test Apollo-Sojuz;Il Programma test Apollo-Sojuz (ASTP) fu la prima collaborazione tra gli Stati Uniti d'America e l'Unione Sovietica nel settore dei voli nello spazio. Il 17 luglio 1975, una navicella spaziale del programma Apollo ed una capsula Sojuz si agganciarono nel;1970;1975
424;Sojuz TMA-02M;Sojuz TMA-02M è un volo astronautico verso la Stazione Spaziale Internazionale (ISS) e parte del programma Sojuz. La sua missione è di portare in orbita un equipaggio di 3 astronauti che faranno parte dell'Expedition 28 e 29, con una permanenza totale su;2010;2011
425;Expedition 9;L'Expedition 9 è stato il nono equipaggio della Stazione Spaziale Internazionale.;2000;2004
426;Sojuz TMA-20;La Sojuz TMA-20 è stata una missione verso la Stazione Spaziale Internazionale (ISS) e parte del programma Sojuz. Il lancio è avvenuto il 15 dicembre 2010 dal Cosmodromo di Bajkonur. Il 17 dicembre, dopo due giorni di volo, la Soyuz TMA-20 attraccò alla ;2010;2010
427;Apollo 6;Apollo 6, lanciato nell'aprile 1968, fu il secondo e ultimo test di volo privo di equipaggio del veicolo di lancio Saturn V.;1960;1968
428;Apollo 16;Apollo 16 fu la decima missione con equipaggio umano del programma Apollo della NASA e la quinta e contemporaneamente la penultima di sempre ad atterrare sulla Luna. Venne conclusa con successo raggiungendo il fine principale della missione che, per l'ap;1970;1972
429;Elezioni federali tedesche del 1957;Le Elezioni federali nella Germania Ovest del 1957 si tennero il 15 settembre.;1950;1957
430;Expedition 6;L'Expedition 6 è stato il sesto equipaggio della Stazione Spaziale Internazionale.;2000;2002
431;Sojuz TMA-7;La Sojuz TMA-7 è stata una missione diretta verso la Stazione Spaziale Internazionale.;2000;2005
432;Apollo 4;La missione Apollo 4 fu la prima che utilizzò il razzo Saturn V. Non aveva equipaggio e fu la seconda missione del programma Apollo (considerando come prima missione l'Apollo 1).;1960;1967
433;Sojuz TMA-13;La Sojuz TMA-13 è stata una missione con equipaggio diretta verso la Stazione Spaziale Internazionale. Ha portato in orbita l'equipaggio Expedition 18. La navetta è stata lanciata il 12 ottobre 2008 alle 07:01 ed è atterrata alle 7:16 UTC dell'8 aprile 2;2000;2008
434;Elezioni presidenziali statunitensi del 1952;Le elezioni presidenziali statunitensi del 1952 si svolsero il 4 novembre 1952. La sfida oppose il candidato repubblicano Dwight David Eisenhower e il democratico Adlai Ewing Stevenson II. Eisenhower fu eletto presidente.;1950;1952
435;Apollo 10;Apollo 10 fu la quarta missione con equipaggio del programma Apollo e la prima missione dalla piattaforma di lancio 39B del John F. Kennedy Space Center. La missione includeva il secondo equipaggio ad orbitare intorno alla Luna e il collaudo del modulo l;1960;1969
436;Shenzhou 1;La Shenzhou 1 fu il primo lancio non abitato di un veicolo spaziale di tipo Shenzhou, facente parte del programma spaziale cinese. La navetta non fu provvista dei sistemi di supporto viatale o di quelli di salvataggio di emergenza (LES). Dopo aver orbita;1990;1999
437;Expedition 3;L'Expedition 3 è stato il terzo equipaggio della Stazione Spaziale Internazionale.;2000;2001
438;Sojuz TMA-12;La Sojuz TMA-12 è stata una missione con equipaggio diretta verso la Stazione Spaziale Internazionale. Ha portato in orbita l'equipaggio Expedition 17.;2000;2008
439;Vostok 6;Vostok 6 fu una missione con equipaggio svoltasi nel corso del programma Vostok. La cosmonauta Valentina Vladimirovna Tereškova che formò l’equipaggio per questa missione fu la prima donna a volare nello spazio.;1960;1963
440;Sojuz TMA-6;La Sojuz TMA-6 è stata una missione diretta verso la Stazione Spaziale Internazionale.;2000;2005
441;Elezioni presidenziali statunitensi del 1940;Le elezioni presidenziali statunitensi del 1940 si svolsero il 5 novembre 1940. La sfida oppose il candidato repubblicano Wendell Lewis Willkie e il presidente democratico uscente Franklin Delano Roosevelt. Entrambi i candidati dei partiti principali pro;1940;1940
442;Sojuz T-2;Sojuz T-2 è la denominazione di una missione della navicella spaziale Sojuz T verso la stazione spaziale sovietica Saljut 6 (DOS 5). Si trattò del trentaseiesimo volo equipaggiato di questo velivolo spaziale (la prima missione equipaggiata di questo tipo;1980;1980
443;Apollo 13;Apollo 13 è stata una missione spaziale statunitense, parte del programma Apollo. Doveva essere la terza missione a sbarcare sulla Luna dopo quelle di Apollo 11 e Apollo 12, ma è diventata celebre per il guasto che impedì l'allunaggio e rese difficoltoso;1970;1970
444;Elezioni politiche italiane del 1948;Le elezioni politiche del 1948 si tennero il 18 aprile. Costituirono la seconda consultazione elettorale a suffragio universale, dopo quella del 1946. La Democrazia Cristiana si aggiudicò la maggioranza relativa dei voti e quella assoluta dei seggi, caso;1940;1948
445;Apollo 14;"Apollo 14 fu l'ottava missione del Programma Apollo con equipaggio; la terza missione ad allunare.";1970;1971
446;STS-1;La STS-1 è stata la prima missione spaziale del Programma Space Shuttle. L'equipaggio era formato dal pilota Robert Crippen e dal veterano John W. Young che aveva già partecipato alle missioni Gemini e Apollo. Il lancio avvenne dalla rampa 39-A del John ;1980;1981
447;Supercoppa UEFA 2011;La Supercoppa UEFA 2011 è stata la trentaseiesima edizione della Supercoppa UEFA. Si è svolta venerdì 26 agosto 2011 allo Stadio Louis II di Monaco, dove si sono affrontate la squadra vincitrice della Champions League 2010-2011, gli spagnoli del Barcello;2010;2011
448;Apollo 15;Apollo 15 fu la nona missione con equipaggio del Programma Apollo e la quarta ad allunare.;1970;1971
449;Sojuz TMA-14;La Soyuz TMA-14 è una missione spaziale con equipaggio umano diretta verso la Stazione Spaziale Internazionale che ha trasportato l'Expedition 19. La navetta è partita verso la stazione spaziale il 26 marzo 2009 alle 11:49 UTC.;2000;2009
450;Sojuz TMA-01M;Sojuz TMA-01M è stata una missione del programma Sojuz diretta verso la Stazione Spaziale Internazionale (ISS). Il lancio è avvenuto il 7 Ottobre 2010 dal Cosmodromo di Baikonur. In seguito la navetta si è agganciata con la ISS ed i tre membri dell'equip;2010;2010
451;Voskhod 1;Voskhod 1 fu una missione sovietica nello spazio composta da un equipaggio di tre cosmonauti. Per la prima volta nella storia dell’esplorazione umana dello spazio venne portata nell’orbita terrestre una navicella spaziale equipaggiata da più piloti e per;1960;1964
452;Sojuz TMA-19;Sojuz TMA-19 è stata una missione del programma Sojuz diretta verso la Stazione Spaziale Internazionale. La navetta ha trasportato tre membri della Expedition 24 che abiteranno nella stazione spaziale. TMA-19 è il 106º volo con equipaggio della navetta S;2010;2010
453;Elezioni politiche italiane del 1946;Le elezioni politiche del 2 giugno 1946, furono le prime elezioni della storia italiana dopo il periodo di dittatura fascista, che aveva interessato il paese nel ventennio precedente. Ebbero diritto di voto tutti gli italiani, maschi e, per la prima volt;1940;1946
454;Elezioni presidenziali francesi del 1958;Le elezioni presidenziali francesi del 1958 furono le prime elezioni presidenziali della Quinta Repubblica anche se non furono a suffragio universale diretto. Si tennero il 21 dicembre 1958. Secondo la nuova costituzione il Presidente veniva eletto da un;1950;1958
455;Shenzhou 3;La Shenzhou 3 fu la terza missione di un veicolo spaziale di tipo Shenzhou, facente parte del programma spaziale cinese. A bordo non c'era un equipaggio umano, ma aveva tutti i sottositemi completi e un manichino atto a simulare le reazioni del corpo uma;2000;2002
456;Elezioni presidenziali statunitensi del 1948;Le elezioni presidenziali statunitensi del 1948 si svolsero il 2 novembre 1948. La sfida oppose il candidato repubblicano Thomas Edmund Dewey e il presidente democratico uscente Harry S. Truman. Queste elezioni sono tuttora ricordate per uno dei più clam;1940;1948
457;Sojuz TMA-18;Sojuz TMA-18 è una missione del programma Sojuz diretta verso la Stazione Spaziale Internazionale, lanciata il 2 aprile, 2010. La navetta trasporta i tre membri della Expedition 23 che abiteranno nella stazione spaziale. TMA-18 è il 105º volo con equipag;2010;2010
458;Elezioni federali tedesche del 1953;Le Elezioni federali nella Germania Ovest del 1953 si svolsero il 6 settembre 1953.;1950;1953
